date,parameter,units,SiteID,org,org_id,time,value,sample_method,analytical_method,particle_size,date_time,media,sample_depth
2005-05-15,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,21:30:00,0.702,UNKNOWN,NA,NA,2005-05-15,Water,NA
2005-09-14,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,12:45:00,4.2,UNKNOWN,NA,NA,2005-09-14,Water,NA
2005-05-18,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,18:50:00,13.8,UNKNOWN,NA,NA,2005-05-18,Water,NA
2005-05-16,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,21:30:00,0.639,UNKNOWN,NA,NA,2005-05-16,Water,NA
2005-05-20,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,20:30:00,0.0559,UNKNOWN,NA,NA,2005-05-20,Water,NA
2005-05-21,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,04:30:00,0.0426,UNKNOWN,NA,NA,2005-05-21,Water,NA
2005-05-18,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,22:30:00,0.0714,UNKNOWN,NA,NA,2005-05-18,Water,NA
2005-04-03,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,08:59:00,0.542,UNKNOWN,NA,NA,2005-04-03,Water,NA
2005-04-11,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,09:58:00,1.5,UNKNOWN,NA,NA,2005-04-11,Water,NA
2005-04-21,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,23:00:00,0.345,UNKNOWN,NA,NA,2005-04-21,Water,NA
2005-03-31,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,20:59:00,0.353,UNKNOWN,NA,NA,2005-03-31,Water,NA
2005-04-18,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,09:00:00,0.0233,UNKNOWN,NA,NA,2005-04-18,Water,NA
2005-04-03,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,19:59:00,0.9,UNKNOWN,NA,NA,2005-04-03,Water,NA
2005-04-20,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,09:00:00,10.6,UNKNOWN,NA,NA,2005-04-20,Water,NA
2005-05-19,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,22:30:00,0.0734,UNKNOWN,NA,NA,2005-05-19,Water,NA
2005-08-04,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,20:12:00,12.6,UNKNOWN,NA,NA,2005-08-04,Water,NA
2005-05-20,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,22:30:00,0.0732,UNKNOWN,NA,NA,2005-05-20,Water,NA
2005-03-30,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,15:59:00,4.71,UNKNOWN,NA,NA,2005-03-30,Water,NA
2005-09-15,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,15:40:00,0.0047,UNKNOWN,NA,NA,2005-09-15,Water,NA
2005-09-22,Copper,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,02:14:00,0.0024,UNKNOWN,NA,NA,2005-09-22,Water,NA
2005-06-22,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,14:25:00,4.88,UNKNOWN,NA,NA,2005-06-22,Water,NA
2005-05-17,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,09:45:00,0.0857,UNKNOWN,NA,NA,2005-05-17,Water,NA
2005-06-22,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,14:55:00,5.71,UNKNOWN,NA,NA,2005-06-22,Water,NA
2005-06-22,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,15:24:00,8.03,UNKNOWN,NA,NA,2005-06-22,Water,NA
2005-06-22,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,16:24:00,6.48,UNKNOWN,NA,NA,2005-06-22,Water,NA
2005-05-17,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,09:45:00,0.687,UNKNOWN,NA,NA,2005-05-17,Water,NA
2005-03-19,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,08:59:00,0.131,UNKNOWN,NA,NA,2005-03-19,Water,NA
2005-03-21,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,14:59:00,0.06559999999999999,UNKNOWN,NA,NA,2005-03-21,Water,NA
2005-03-22,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,14:59:00,0.0603,UNKNOWN,NA,NA,2005-03-22,Water,NA
2005-03-11,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,13:59:00,0.21,UNKNOWN,NA,NA,2005-03-11,Water,NA
2005-05-25,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,06:30:00,0.0887,UNKNOWN,NA,NA,2005-05-25,Water,NA
2005-05-15,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,04:30:00,0.1,UNKNOWN,NA,NA,2005-05-15,Water,NA
2005-05-13,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,21:30:00,1.17,UNKNOWN,NA,NA,2005-05-13,Water,NA
2005-04-29,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,08:30:00,0.09290000000000001,UNKNOWN,NA,NA,2005-04-29,Water,NA
2005-04-18,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,17:20:00,19.9,UNKNOWN,NA,NA,2005-04-18,Water,NA
2005-03-19,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,14:59:00,0.0633,UNKNOWN,NA,NA,2005-03-19,Water,NA
2005-03-23,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,08:59:00,0.316,UNKNOWN,NA,NA,2005-03-23,Water,NA
2005-03-25,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,19:59:00,0.618,UNKNOWN,NA,NA,2005-03-25,Water,NA
2005-08-16,Copper,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,18:00:00,0.00093000000000000005,UNKNOWN,NA,NA,2005-08-16,Water,NA
2005-03-27,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,09:59:00,NA,UNKNOWN,NA,NA,2005-03-27,Water,NA
2005-04-22,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,09:00:00,NA,UNKNOWN,NA,NA,2005-04-22,Water,NA
2005-09-30,Copper,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,12:00:00,0.025,UNKNOWN,NA,NA,2005-09-30,Water,NA
2005-05-16,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,05:30:00,0.00361,UNKNOWN,NA,NA,2005-05-16,Water,NA
2005-05-16,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,21:30:00,0.004059999999999999,UNKNOWN,NA,NA,2005-05-16,Water,NA
2005-04-14,Copper,NA,CG-6,California Gulch (US EPA Region 8),0801478,22:00:00,NA,UNKNOWN,NA,NA,2005-04-14,Water,NA
2005-04-25,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,23:00:00,NA,UNKNOWN,NA,NA,2005-04-25,Water,NA
2005-04-24,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,23:00:00,NA,UNKNOWN,NA,NA,2005-04-24,Water,NA
2005-04-17,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,21:00:00,NA,UNKNOWN,NA,NA,2005-04-17,Water,NA
2005-04-26,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,08:29:00,NA,UNKNOWN,NA,NA,2005-04-26,Water,NA
2005-04-13,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,21:00:00,NA,UNKNOWN,NA,NA,2005-04-13,Water,NA
2005-04-03,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,09:59:00,NA,UNKNOWN,NA,NA,2005-04-03,Water,NA
2005-04-26,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,09:28:00,0.00425,UNKNOWN,NA,NA,2005-04-26,Water,NA
2005-04-08,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,22:59:00,NA,UNKNOWN,NA,NA,2005-04-08,Water,NA
2005-04-09,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,10:59:00,NA,UNKNOWN,NA,NA,2005-04-09,Water,NA
2005-04-17,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,22:00:00,0.00311,UNKNOWN,NA,NA,2005-04-17,Water,NA
2005-04-07,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,08:59:00,0.004849999999999999,UNKNOWN,NA,NA,2005-04-07,Water,NA
2005-04-10,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,09:58:00,0.00704,UNKNOWN,NA,NA,2005-04-10,Water,NA
2005-04-08,Copper,NA,CG-4,California Gulch (US EPA Region 8),0801478,15:59:00,NA,UNKNOWN,NA,NA,2005-04-08,Water,NA
2005-04-12,Copper,NA,CG-4,California Gulch (US EPA Region 8),0801478,15:59:00,NA,UNKNOWN,NA,NA,2005-04-12,Water,NA
2005-04-26,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,23:00:00,NA,UNKNOWN,NA,NA,2005-04-26,Water,NA
2005-04-22,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,21:00:00,NA,UNKNOWN,NA,NA,2005-04-22,Water,NA
2005-04-15,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,10:00:00,0.00426,UNKNOWN,NA,NA,2005-04-15,Water,NA
2005-03-30,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,20:59:00,NA,UNKNOWN,NA,NA,2005-03-30,Water,NA
2005-04-06,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,08:59:00,0.0057599999999999995,UNKNOWN,NA,NA,2005-04-06,Water,NA
2005-05-10,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,22:30:00,NA,UNKNOWN,NA,NA,2005-05-10,Water,NA
2005-05-08,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,23:00:00,NA,UNKNOWN,NA,NA,2005-05-08,Water,NA
2005-05-15,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,20:30:00,NA,UNKNOWN,NA,NA,2005-05-15,Water,NA
2005-04-30,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,08:30:00,NA,UNKNOWN,NA,NA,2005-04-30,Water,NA
2005-04-30,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,23:00:00,NA,UNKNOWN,NA,NA,2005-04-30,Water,NA
2005-08-16,Zinc,NA,AR-3A,California Gulch (US EPA Region 8),0801478,09:45:00,NA,UNKNOWN,NA,NA,2005-08-16,Water,NA
2005-03-16,Cadmium,NA,CG-4,California Gulch (US EPA Region 8),0801478,16:00:00,NA,UNKNOWN,NA,NA,2005-03-16,Water,NA
2005-03-16,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,12:59:00,NA,UNKNOWN,NA,NA,2005-03-16,Water,NA
2005-03-20,Cadmium,NA,AR-3A,California Gulch (US EPA Region 8),0801478,08:59:00,NA,UNKNOWN,NA,NA,2005-03-20,Water,NA
2005-05-22,Cadmium,NA,AR-3A,California Gulch (US EPA Region 8),0801478,06:30:00,NA,UNKNOWN,NA,NA,2005-05-22,Water,NA
2005-03-09,Zinc,NA,AR-1,California Gulch (US EPA Region 8),0801478,14:00:00,NA,UNKNOWN,NA,NA,2005-03-09,Water,NA
2005-03-24,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,14:59:00,NA,UNKNOWN,NA,NA,2005-03-24,Water,NA
2005-04-07,Copper,NA,CG-4,California Gulch (US EPA Region 8),0801478,15:59:00,NA,UNKNOWN,NA,NA,2005-04-07,Water,NA
2005-03-20,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,12:59:00,NA,UNKNOWN,NA,NA,2005-03-20,Water,NA
2005-03-15,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,12:56:00,NA,UNKNOWN,NA,NA,2005-03-15,Water,NA
2005-05-04,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,10:30:00,NA,UNKNOWN,NA,NA,2005-05-04,Water,NA
2005-04-29,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,01:30:00,NA,UNKNOWN,NA,NA,2005-04-29,Water,NA
2005-06-22,Copper,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,16:24:00,0.004900000000000001,UNKNOWN,NA,NA,2005-06-22,Water,NA
2005-04-15,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,23:00:00,NA,UNKNOWN,NA,NA,2005-04-15,Water,NA
2005-05-02,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,10:30:00,NA,UNKNOWN,NA,NA,2005-05-02,Water,NA
2005-05-07,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,23:00:00,NA,UNKNOWN,NA,NA,2005-05-07,Water,NA
2005-04-27,Cadmium,NA,CG-4,California Gulch (US EPA Region 8),0801478,12:50:00,NA,UNKNOWN,NA,NA,2005-04-27,Water,NA
2005-04-16,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,21:00:00,NA,UNKNOWN,NA,NA,2005-04-16,Water,NA
2005-05-06,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,23:00:00,NA,UNKNOWN,NA,NA,2005-05-06,Water,NA
2005-05-18,Copper,NA,CG-6,California Gulch (US EPA Region 8),0801478,21:30:00,NA,UNKNOWN,NA,NA,2005-05-18,Water,NA
2005-03-21,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,12:10:00,0.019899999999999998,UNKNOWN,NA,NA,2005-03-21,Water,NA
2005-04-13,Zinc,NA,AR-1,California Gulch (US EPA Region 8),0801478,09:30:00,NA,UNKNOWN,NA,NA,2005-04-13,Water,NA
2005-04-09,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,08:59:00,NA,UNKNOWN,NA,NA,2005-04-09,Water,NA
2005-05-11,Copper,NA,CG-4,California Gulch (US EPA Region 8),0801478,17:00:00,NA,UNKNOWN,NA,NA,2005-05-11,Water,NA
2005-05-16,Copper,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,16:45:00,0.0316,UNKNOWN,NA,NA,2005-05-16,Water,NA
2005-06-23,Cadmium,NA,AR-3A,California Gulch (US EPA Region 8),0801478,13:36:00,NA,UNKNOWN,NA,NA,2005-06-23,Water,NA
2005-06-29,Cadmium,NA,CG-4,California Gulch (US EPA Region 8),0801478,11:50:00,NA,UNKNOWN,NA,NA,2005-06-29,Water,NA
2005-03-28,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,18:59:00,NA,UNKNOWN,NA,NA,2005-03-28,Water,NA
2005-05-18,Cadmium,NA,AR-3A,California Gulch (US EPA Region 8),0801478,06:30:00,NA,UNKNOWN,NA,NA,2005-05-18,Water,NA
2005-04-05,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,18:59:00,NA,UNKNOWN,NA,NA,2005-04-05,Water,NA
2005-04-21,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,11:00:00,NA,UNKNOWN,NA,NA,2005-04-21,Water,NA
2005-04-22,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,23:00:00,NA,UNKNOWN,NA,NA,2005-04-22,Water,NA
2005-03-21,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,12:10:00,NA,UNKNOWN,NA,NA,2005-03-21,Water,NA
2005-08-16,Copper,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,16:10:00,9.1e-4,UNKNOWN,NA,NA,2005-08-16,Water,NA
2005-05-11,Zinc,NA,CG-4,California Gulch (US EPA Region 8),0801478,12:50:00,NA,UNKNOWN,NA,NA,2005-05-11,Water,NA
2005-08-11,Copper,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,16:56:00,0.0022,UNKNOWN,NA,NA,2005-08-11,Water,NA
2005-09-15,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,11:50:00,2.7e-4,UNKNOWN,NA,NA,2005-09-15,Water,NA
2005-04-06,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,19:59:00,0.006730000000000001,UNKNOWN,NA,NA,2005-04-06,Water,NA
2005-06-22,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,15:54:00,8.51,UNKNOWN,NA,NA,2005-06-22,Water,NA
2005-06-22,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,16:24:00,6.61,UNKNOWN,NA,NA,2005-06-22,Water,NA
2005-06-23,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,13:14:00,1.52,UNKNOWN,NA,NA,2005-06-23,Water,NA
2005-06-22,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,23:43:00,7.9,UNKNOWN,NA,NA,2005-06-22,Water,NA
2005-06-23,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,00:42:00,6.84,UNKNOWN,NA,NA,2005-06-23,Water,NA
2005-09-15,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,11:50:00,0.0659,UNKNOWN,NA,NA,2005-09-15,Water,NA
2005-08-16,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,13:40:00,0.172,UNKNOWN,NA,NA,2005-08-16,Water,NA
2005-05-19,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,06:30:00,0.0875,UNKNOWN,NA,NA,2005-05-19,Water,NA
2005-03-27,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,20:59:00,0.105,UNKNOWN,NA,NA,2005-03-27,Water,NA
2005-04-11,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,22:59:00,0.274,UNKNOWN,NA,NA,2005-04-11,Water,NA
2005-04-17,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,11:00:00,0.521,UNKNOWN,NA,NA,2005-04-17,Water,NA
2005-05-06,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,23:00:00,0.139,UNKNOWN,NA,NA,2005-05-06,Water,NA
2005-05-17,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,06:30:00,0.122,UNKNOWN,NA,NA,2005-05-17,Water,NA
2005-05-17,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,22:30:00,0.117,UNKNOWN,NA,NA,2005-05-17,Water,NA
2005-04-29,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,01:30:00,0.24,UNKNOWN,NA,NA,2005-04-29,Water,NA
2005-05-09,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,09:30:00,3.15,UNKNOWN,NA,NA,2005-05-09,Water,NA
2005-04-14,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,10:00:00,4.05,UNKNOWN,NA,NA,2005-04-14,Water,NA
2005-04-21,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,09:00:00,0.0643,UNKNOWN,NA,NA,2005-04-21,Water,NA
2005-04-22,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,23:00:00,0.211,UNKNOWN,NA,NA,2005-04-22,Water,NA
2005-04-13,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,09:58:00,5.46,UNKNOWN,NA,NA,2005-04-13,Water,NA
2005-04-15,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,09:00:00,0.0214,UNKNOWN,NA,NA,2005-04-15,Water,NA
2005-04-01,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,19:59:00,0.619,UNKNOWN,NA,NA,2005-04-01,Water,NA
2005-09-27,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,15:05:00,6.71,UNKNOWN,NA,NA,2005-09-27,Water,NA
2005-08-04,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,20:56:00,11.7,UNKNOWN,NA,NA,2005-08-04,Water,NA
2005-08-11,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,16:26:00,3.97,UNKNOWN,NA,NA,2005-08-11,Water,NA
2005-08-16,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,16:10:00,8.2,UNKNOWN,NA,NA,2005-08-16,Water,NA
2005-09-22,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,02:43:00,11.6,UNKNOWN,NA,NA,2005-09-22,Water,NA
2005-09-28,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,10:15:00,0.968,UNKNOWN,NA,NA,2005-09-28,Water,NA
2005-08-04,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,18:58:00,11.9,UNKNOWN,NA,NA,2005-08-04,Water,NA
2005-08-11,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,20:09:00,9.63,UNKNOWN,NA,NA,2005-08-11,Water,NA
2005-09-28,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,06:09:00,5.75,UNKNOWN,NA,NA,2005-09-28,Water,NA
2005-06-23,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,11:50:00,0.0241,UNKNOWN,NA,NA,2005-06-23,Water,NA
2005-08-04,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,17:43:00,10.1,UNKNOWN,NA,NA,2005-08-04,Water,NA
2005-08-04,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,21:41:00,11.9,UNKNOWN,NA,NA,2005-08-04,Water,NA
2005-08-04,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,19:27:00,12.3,UNKNOWN,NA,NA,2005-08-04,Water,NA
2005-08-04,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,17:43:00,10.2,UNKNOWN,NA,NA,2005-08-04,Water,NA
2005-05-20,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,05:30:00,0.344,UNKNOWN,NA,NA,2005-05-20,Water,NA
2005-05-01,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,08:30:00,0.0669,UNKNOWN,NA,NA,2005-05-01,Water,NA
2005-05-08,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,23:00:00,0.136,UNKNOWN,NA,NA,2005-05-08,Water,NA
2005-05-09,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,08:30:00,0.159,UNKNOWN,NA,NA,2005-05-09,Water,NA
2005-04-30,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,23:00:00,0.0669,UNKNOWN,NA,NA,2005-04-30,Water,NA
2005-05-07,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,09:30:00,2.76,UNKNOWN,NA,NA,2005-05-07,Water,NA
2005-05-09,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,10:30:00,0.225,UNKNOWN,NA,NA,2005-05-09,Water,NA
2005-04-21,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,16:00:00,14.8,UNKNOWN,NA,NA,2005-04-21,Water,NA
2005-05-20,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,21:30:00,0.334,UNKNOWN,NA,NA,2005-05-20,Water,NA
2005-05-21,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,05:30:00,0.305,UNKNOWN,NA,NA,2005-05-21,Water,NA
2005-05-09,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,23:00:00,0.139,UNKNOWN,NA,NA,2005-05-09,Water,NA
2005-05-10,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,08:30:00,0.143,UNKNOWN,NA,NA,2005-05-10,Water,NA
2005-05-01,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,23:00:00,0.0581,UNKNOWN,NA,NA,2005-05-01,Water,NA
2005-05-04,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,18:30:00,9.3,UNKNOWN,NA,NA,2005-05-04,Water,NA
2005-05-17,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,05:30:00,0.965,UNKNOWN,NA,NA,2005-05-17,Water,NA
2005-04-28,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,09:30:00,8.79,UNKNOWN,NA,NA,2005-04-28,Water,NA
2005-02-24,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,11:20:00,0.0221,UNKNOWN,NA,NA,2005-02-24,Water,NA
2005-03-24,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,07:59:00,3.25,UNKNOWN,NA,NA,2005-03-24,Water,NA
2005-03-25,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,09:59:00,0.117,UNKNOWN,NA,NA,2005-03-25,Water,NA
2005-03-27,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,09:59:00,0.0952,UNKNOWN,NA,NA,2005-03-27,Water,NA
2005-03-02,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,17:05:00,2.61,UNKNOWN,NA,NA,2005-03-02,Water,NA
2005-03-29,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,09:59:00,0.0851,UNKNOWN,NA,NA,2005-03-29,Water,NA
2005-05-10,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,10:00:00,12.5,UNKNOWN,NA,NA,2005-05-10,Water,NA
2005-04-29,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,00:30:00,5.62,UNKNOWN,NA,NA,2005-04-29,Water,NA
2005-05-10,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,17:00:00,8.49,UNKNOWN,NA,NA,2005-05-10,Water,NA
2005-05-11,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,21:30:00,5.34,UNKNOWN,NA,NA,2005-05-11,Water,NA
2005-05-03,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,10:30:00,0.16,UNKNOWN,NA,NA,2005-05-03,Water,NA
2005-05-04,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,10:00:00,16.8,UNKNOWN,NA,NA,2005-05-04,Water,NA
2005-02-24,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,11:40:00,2.74,UNKNOWN,NA,NA,2005-02-24,Water,NA
2005-04-30,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,10:30:00,0.182,UNKNOWN,NA,NA,2005-04-30,Water,NA
2005-03-16,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,15:59:00,5.42,UNKNOWN,NA,NA,2005-03-16,Water,NA
2005-06-29,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,11:50:00,0.00534,UNKNOWN,NA,NA,2005-06-29,Water,NA
2005-06-23,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,13:36:00,0.0522,UNKNOWN,NA,NA,2005-06-23,Water,NA
2005-05-06,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,09:30:00,3.36,UNKNOWN,NA,NA,2005-05-06,Water,NA
2005-04-06,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,08:59:00,9.83,UNKNOWN,NA,NA,2005-04-06,Water,NA
2005-03-28,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,18:59:00,0.0206,UNKNOWN,NA,NA,2005-03-28,Water,NA
